time, vel, T_target, T_estimate
0.236,1.507697,0.012000,0.008998
0.237,1.507697,0.012000,0.009351
0.238,1.507697,0.012000,0.009351
0.239,1.507697,0.012000,0.008830
0.240,1.507697,0.012000,0.008830
0.241,1.507697,0.012000,0.009029
0.242,1.507697,0.012000,0.009029
0.243,1.507697,0.012000,0.008723
0.244,1.507697,0.012000,0.008723
0.245,1.507697,0.012000,0.009091
0.246,1.507697,0.012000,0.009091
0.247,1.507697,0.012000,0.009483
0.248,1.507697,0.012000,0.009483
0.249,1.507697,0.012000,0.009912
0.250,1.507697,0.012000,0.009912
0.251,1.507697,0.012000,0.009985
0.252,1.507697,0.012000,0.009985
0.253,1.507697,0.012000,0.009985
0.254,1.507697,0.012000,0.009985
0.255,1.507697,0.012000,0.009985
0.256,1.507697,0.012000,0.009985
0.257,1.507697,0.012000,0.009985
0.258,1.701675,0.012000,0.009985
0.259,1.750169,0.012000,0.009985
0.260,1.750169,0.012000,0.009985
0.261,1.750169,0.012000,0.009985
0.262,1.750169,0.012000,0.009985
0.263,1.750169,0.012000,0.009985
0.264,1.750169,0.012000,0.009985
0.265,1.750169,0.012000,0.009985
0.266,1.750169,0.012000,0.009985
0.267,1.750169,0.012000,0.009985
0.268,1.750169,0.012000,0.009985
0.269,1.750169,0.012000,0.009985
0.270,1.750169,0.012000,0.009985
0.271,1.750169,0.012000,0.009985
0.272,1.750169,0.012000,0.009985
0.273,1.750169,0.012000,0.009985
0.274,1.750169,0.012000,0.009985
0.275,2.029882,0.012000,0.009985
0.276,2.253652,0.012000,0.009985
0.277,2.253652,0.012000,0.009985
0.278,2.253652,0.012000,0.009985
0.279,2.253652,0.012000,0.009985
0.280,2.253652,0.012000,0.009985
0.281,2.253652,0.012000,0.009985
0.282,2.253652,0.012000,0.009985
0.283,2.253652,0.012000,0.009985
0.284,2.253652,0.012000,0.009985
0.285,2.253652,0.012000,0.009985
0.286,2.253652,0.012000,0.009985
0.287,2.253652,0.012000,0.011549
0.288,2.253652,0.012000,0.011681
0.289,2.253652,0.012000,0.012522
0.290,2.253652,0.012000,0.012262
0.291,2.253652,0.012000,0.012614
0.292,2.253652,0.012000,0.012126
0.293,2.253652,0.012000,0.011010
0.294,2.253652,0.012000,0.010640
0.295,2.253652,0.012000,0.010091
0.296,2.253652,0.012000,0.009932
0.297,2.253652,0.012000,0.009818
0.298,2.253652,0.012000,0.009310
0.299,2.253652,0.012000,0.009112
0.300,2.253652,0.012000,0.009219
0.301,2.253652,0.012000,0.010020
0.302,2.253652,0.012000,0.009472
0.303,2.253652,0.012000,0.010109
0.304,2.675977,0.012000,0.010109
0.305,2.675977,0.012000,0.010109
0.306,2.724667,0.012000,0.010109
0.307,2.724667,0.012000,0.010109
0.308,2.724667,0.012000,0.010109
0.309,2.724667,0.012000,0.009302
0.310,2.724667,0.012000,0.008644
0.311,2.724667,0.012000,0.008421
0.312,2.724667,0.012000,0.008412
0.313,2.724667,0.012000,0.008711
0.314,2.724667,0.012000,0.009075
0.315,2.724667,0.012000,0.009075
0.316,2.724667,0.012000,0.009075
0.317,2.724667,0.012000,0.009075
0.318,2.944508,0.012000,0.009075
0.319,3.054428,0.012000,0.009075
0.320,3.054428,0.012000,0.009075
0.321,3.054428,0.012000,0.009075
0.322,3.054428,0.012000,0.009075
0.323,3.054428,0.012000,0.009075
0.324,3.054428,0.012000,0.009075
0.325,3.054428,0.012000,0.009075
0.326,3.054428,0.012000,0.009075
0.327,3.054428,0.012000,0.009075
0.328,3.054428,0.012000,0.009075
0.329,3.054428,0.012000,0.009075
0.330,3.054428,0.012000,0.009075
0.331,3.054428,0.012000,0.009075
0.332,3.312540,0.012000,0.009075
0.333,3.312540,0.012000,0.009075
0.334,3.312540,0.012000,0.009075
0.335,3.312540,0.012000,0.009075
0.336,3.312540,0.012000,0.009075
0.337,3.312540,0.012000,0.009075
0.338,3.312540,0.012000,0.009075
0.339,3.312540,0.012000,0.009075
0.340,3.312540,0.012000,0.009075
0.341,3.312540,0.012000,0.009075
0.342,3.361035,0.012000,0.009075
0.343,3.409529,0.012000,0.009075
0.344,3.409529,0.012000,0.009075
0.345,3.409529,0.012000,0.009075
0.346,3.409529,0.012000,0.009075
0.347,3.409529,0.012000,0.009075
0.348,3.409529,0.012000,0.009075
0.349,3.409529,0.012000,0.009075
0.350,3.409529,0.012000,0.009075
0.351,3.409529,0.012000,0.009075
0.352,3.409529,0.012000,0.009075
0.353,3.633299,0.012000,0.009075
0.354,3.633299,0.012000,0.009075
0.355,3.633299,0.012000,0.009075
0.356,3.633299,0.012000,0.009075
0.357,3.633299,0.012000,0.009075
0.358,3.633299,0.012000,0.009075
0.359,3.633299,0.012000,0.009075
0.360,3.633299,0.012000,0.009075
0.361,3.633299,0.012000,0.009075
0.362,3.633299,0.012000,0.009075
0.363,3.633299,0.012000,0.009075
0.364,3.633299,0.012000,0.009075
0.365,3.950043,0.012000,0.009075
0.366,3.950043,0.012000,0.009075
0.367,3.950043,0.012000,0.009075
0.368,3.950043,0.012000,0.009075
0.369,3.950043,0.012000,0.009075
0.370,3.950043,0.012000,0.009075
0.371,3.950043,0.012000,0.009075
0.372,3.950043,0.012000,0.009075
0.373,3.950043,0.012000,0.009075
0.374,3.901353,0.012000,0.009075
0.375,3.901353,0.012000,0.009075
0.376,3.901353,0.012000,0.009075
0.377,3.901353,0.012000,0.009075
0.378,3.901353,0.012000,0.009075
0.379,3.901353,0.012000,0.009075
0.380,3.901353,0.012000,0.009075
0.381,3.901353,0.012000,0.009075
0.382,3.901353,0.012000,0.009075
0.383,4.066234,0.012000,0.009075
0.384,4.176155,0.012000,0.009075
0.385,4.176155,0.012000,0.009075
0.386,4.176155,0.012000,0.009075
0.388,4.176155,0.012000,0.009075
0.389,4.176155,0.012000,0.009075
0.390,4.176155,0.012000,0.009901
0.391,4.176155,0.012000,0.011289
0.392,4.176155,0.012000,0.012372
0.393,4.176155,0.012000,0.011848
0.394,4.176155,0.012000,0.011321
0.395,4.176155,0.012000,0.010916
0.396,4.176155,0.012000,0.009564
0.397,4.176155,0.012000,0.008962
0.398,4.176155,0.012000,0.008917
0.399,4.176155,0.012000,0.009530
0.400,4.176155,0.012000,0.010128
0.401,4.176155,0.012000,0.010603
0.402,4.176155,0.012000,0.011092
0.403,4.176155,0.012000,0.009950
0.404,4.176155,0.012000,0.009688
0.405,4.176155,0.012000,0.008905
0.406,4.176155,0.012000,0.008164
0.407,4.176155,0.012000,0.008912
0.408,4.176155,0.012000,0.009410
0.409,4.176155,0.012000,0.009874
0.410,4.176155,0.012000,0.010340
0.411,4.176155,0.012000,0.010331
0.412,4.176155,0.012000,0.010748
0.413,4.176155,0.012000,0.011248
0.414,4.644332,0.012000,0.011248
0.415,4.644332,0.012000,0.011248
0.416,4.644332,0.012000,0.011248
0.417,4.644332,0.012000,0.011248
0.418,4.644332,0.012000,0.011248
0.419,4.644332,0.012000,0.011248
0.420,4.749914,0.012000,0.011248
0.421,4.855495,0.012000,0.011248
0.422,4.855495,0.012000,0.011248
0.423,4.855495,0.012000,0.011248
0.424,4.855495,0.012000,0.011248
0.425,4.855495,0.012000,0.011248
0.426,4.855495,0.012000,0.011248
0.427,4.855495,0.012000,0.011248
0.428,4.806805,0.012000,0.011248
0.429,4.806805,0.012000,0.011248
0.430,4.806805,0.012000,0.011248
0.431,4.806805,0.012000,0.011248
0.432,4.806805,0.012000,0.011248
0.433,4.806805,0.012000,0.011248
0.434,4.806805,0.012000,0.011248
0.435,4.806805,0.012000,0.011248
0.436,5.026646,0.012000,0.011248
0.437,5.026646,0.012000,0.011248
0.438,5.026646,0.012000,0.011248
0.439,5.026646,0.012000,0.011248
0.440,5.026646,0.012000,0.011248
0.441,5.026646,0.012000,0.011248
0.442,5.026646,0.012000,0.011248
0.443,5.026646,0.012000,0.011248
0.444,5.181513,0.012000,0.011248
0.445,5.181513,0.012000,0.011248
0.446,5.181513,0.012000,0.011248
0.447,5.181513,0.012000,0.011248
0.448,5.181513,0.012000,0.011248
0.449,5.181513,0.012000,0.011248
0.450,5.181513,0.012000,0.011248
0.451,5.278502,0.012000,0.011248
0.452,5.278502,0.012000,0.011248
0.453,5.278502,0.012000,0.011248
0.454,5.278502,0.012000,0.011248
0.455,5.278502,0.012000,0.011248
0.456,5.278502,0.012000,0.011248
0.457,5.278502,0.012000,0.011248
0.458,5.390387,0.012000,0.011248
0.459,5.390387,0.012000,0.011248
0.460,5.390387,0.012000,0.011248
0.461,5.390387,0.012000,0.011248
0.462,5.390387,0.012000,0.011248
0.463,5.390387,0.012000,0.011248
0.464,5.390387,0.012000,0.011248
0.465,5.390387,0.012000,0.011248
0.466,5.443178,0.012000,0.011248
0.467,5.601550,0.012000,0.011248
0.468,5.601550,0.012000,0.011248
0.469,5.601550,0.012000,0.009016
0.470,5.601550,0.012000,0.009518
0.471,5.601550,0.012000,0.011648
0.472,5.601550,0.012000,0.011130
0.473,5.601550,0.012000,0.009076
0.474,5.601550,0.012000,0.009667
0.475,5.601550,0.012000,0.010521
0.476,5.601550,0.012000,0.009290
0.477,5.601550,0.012000,0.009248
0.478,5.601550,0.012000,0.010099
0.479,5.601550,0.012000,0.010815
0.480,5.601550,0.012000,0.010006
0.481,5.601550,0.012000,0.011401
0.482,5.601550,0.012000,0.011397
0.483,5.601550,0.012000,0.010430
0.484,5.601550,0.012000,0.010756
0.485,5.601550,0.012000,0.012314
0.486,5.601550,0.012000,0.012124
0.487,5.601550,0.012000,0.011479
0.488,5.601550,0.012000,0.011159
0.489,5.601550,0.012000,0.010600
0.490,5.601550,0.012000,0.009294
0.491,5.601550,0.012000,0.009400
0.492,5.601550,0.012000,0.010511
0.493,5.601550,0.012000,0.009963
0.494,5.601550,0.012000,0.010331
0.495,5.601550,0.012000,0.010187
0.496,5.601550,0.012000,0.009536
0.497,5.601550,0.012000,0.008561
0.498,5.601550,0.012000,0.008831
0.499,5.601550,0.012000,0.010265
0.500,5.601550,0.012000,0.010771
0.501,5.601550,0.012000,0.011528
0.502,5.601550,0.012000,0.012173
0.503,5.601550,0.012000,0.011162
0.504,5.601550,0.012000,0.010066
0.505,5.601550,0.012000,0.010781
0.506,5.601550,0.012000,0.012248
0.507,5.601550,0.012000,0.012468
0.508,5.601550,0.012000,0.011255
0.509,5.601550,0.012000,0.010159
0.510,5.601550,0.012000,0.009948
0.511,5.601550,0.012000,0.010541
0.512,5.601550,0.012000,0.012134
0.513,5.601550,0.012000,0.010654
0.514,5.601550,0.012000,0.010474
0.515,6.146007,0.012000,0.010474
0.516,6.146007,0.012000,0.010474
0.517,6.146007,0.012000,0.010474
0.518,6.146007,0.012000,0.010474
0.519,6.310888,0.012000,0.010474
0.520,6.310888,0.012000,0.010474
0.521,6.310888,0.012000,0.010474
0.522,6.310888,0.012000,0.010474
0.523,6.310888,0.012000,0.010474
0.524,6.310888,0.012000,0.010474
0.525,6.310888,0.012000,0.010474
0.526,6.414133,0.012000,0.010474
0.527,6.414133,0.012000,0.010474
0.528,6.414133,0.012000,0.010474
0.529,6.414133,0.012000,0.010474
0.530,6.414133,0.012000,0.010474
0.531,6.414133,0.012000,0.010474
0.532,6.462627,0.012000,0.010474
0.533,6.462627,0.012000,0.010474
0.534,6.462627,0.012000,0.010474
0.535,6.462627,0.012000,0.010474
0.536,6.462627,0.012000,0.010474
0.537,6.462627,0.012000,0.010474
0.538,6.574512,0.012000,0.010474
0.539,6.574512,0.012000,0.010474
0.540,6.574512,0.012000,0.010474
0.541,6.574512,0.012000,0.010474
0.542,6.574512,0.012000,0.010474
0.543,6.574512,0.012000,0.010474
0.544,6.680093,0.012000,0.010474
0.545,6.732884,0.012000,0.010474
0.546,6.732884,0.012000,0.010474
0.547,6.732884,0.012000,0.010474
0.548,6.732884,0.012000,0.010474
0.549,6.732884,0.012000,0.010474
0.550,6.732884,0.012000,0.010474
0.551,6.732884,0.012000,0.010474
0.552,6.732884,0.012000,0.010474
0.553,6.732884,0.012000,0.010474
0.554,6.732884,0.012000,0.010474
0.555,6.732884,0.012000,0.010474
0.556,6.897765,0.012000,0.010474
0.557,6.897765,0.012000,0.010474
0.558,6.897765,0.012000,0.010773
0.559,6.897765,0.012000,0.010049
0.560,6.897765,0.012000,0.012189
0.561,6.897765,0.012000,0.012393
0.562,6.897765,0.012000,0.011678
0.563,6.897765,0.012000,0.011400
0.564,6.897765,0.012000,0.010095
0.565,6.897765,0.012000,0.010326
0.566,6.897765,0.012000,0.009995
0.567,6.897765,0.012000,0.010010
0.568,6.897765,0.012000,0.009651
0.569,6.897765,0.012000,0.008375
0.570,6.897765,0.012000,0.008522
0.571,6.997881,0.012000,0.008522
0.572,6.997881,0.012000,0.008522
0.573,7.053824,0.012000,0.008522
0.574,7.053824,0.012000,0.008522
0.575,7.053824,0.012000,0.008522
0.576,7.053824,0.012000,0.008522
0.577,7.053824,0.012000,0.008522
0.578,7.053824,0.012000,0.008522
0.579,7.212196,0.012000,0.008522
0.580,7.212196,0.012000,0.008522
0.581,7.212196,0.012000,0.008522
0.582,7.212196,0.012000,0.008522
0.583,7.212196,0.012000,0.008522
0.584,7.212196,0.012000,0.008522
0.585,7.212196,0.012000,0.008522
0.586,7.212196,0.012000,0.008522
0.588,7.212196,0.012000,0.008522
0.589,7.212196,0.012000,0.009475
0.590,7.212196,0.012000,0.009880
0.591,7.212196,0.012000,0.009574
0.592,7.212196,0.012000,0.011509
0.593,7.212196,0.012000,0.010477
0.594,7.212196,0.012000,0.010527
0.595,7.212196,0.012000,0.011417
0.596,7.212196,0.012000,0.012521
0.597,7.212196,0.012000,0.012438
0.598,7.212196,0.012000,0.011094
0.599,7.212196,0.012000,0.009745
0.600,7.212196,0.012000,0.009642
0.601,7.212196,0.012000,0.011205
0.602,7.212196,0.012000,0.010841
0.603,7.212196,0.012000,0.009094
0.604,7.212196,0.012000,0.007560
0.605,7.212196,0.012000,0.008680
0.606,7.212196,0.012000,0.010302
0.607,7.212196,0.012000,0.011140
0.608,7.212196,0.012000,0.012312
0.609,7.212196,0.012000,0.012491
0.610,7.212196,0.012000,0.010655
0.611,7.212196,0.012000,0.011646
0.612,7.212196,0.012000,0.011561
0.613,7.212196,0.012000,0.011251
0.614,7.635379,0.012000,0.011251
0.615,7.635379,0.012000,0.011251
0.616,7.635379,0.012000,0.011251
0.617,7.635379,0.012000,0.011251
0.618,7.586689,0.012000,0.011251
0.619,7.586689,0.012000,0.011251
0.620,7.586689,0.012000,0.011251
0.621,7.586689,0.012000,0.011251
0.622,7.586689,0.012000,0.011251
0.623,7.751570,0.012000,0.011251
0.624,7.751570,0.012000,0.011251
0.625,7.751570,0.012000,0.011251
0.626,7.751570,0.012000,0.011251
0.627,7.751570,0.012000,0.011251
0.628,7.751570,0.012000,0.011251
0.629,7.803193,0.012000,0.011251
0.630,7.803193,0.012000,0.011251
0.631,7.803193,0.012000,0.011251
0.632,7.803193,0.012000,0.011251
0.633,7.851687,0.012000,0.011251
0.634,7.851687,0.012000,0.011251
0.635,7.851687,0.012000,0.011251
0.636,7.851687,0.012000,0.011251
0.637,7.851687,0.012000,0.011251
0.638,7.907629,0.012000,0.011251
0.639,7.907629,0.012000,0.011851
0.640,7.907629,0.012000,0.011892
0.641,7.907629,0.012000,0.011892
0.642,7.907629,0.012000,0.011892
0.643,7.907629,0.012000,0.011892
0.644,8.066002,0.012000,0.011892
0.645,8.066002,0.012000,0.011892
0.646,8.066002,0.012000,0.011892
0.647,8.066002,0.012000,0.011892
0.648,8.066002,0.012000,0.011892
0.649,8.017312,0.012000,0.011892
0.650,8.017312,0.012000,0.011892
0.651,8.017312,0.012000,0.011892
0.652,8.017312,0.012000,0.011892
0.653,8.072272,0.012000,0.011892
0.654,8.182193,0.012000,0.011892
0.655,8.182193,0.012000,0.011892
0.656,8.182193,0.012000,0.011892
0.657,8.182193,0.012000,0.011892
0.658,8.182193,0.012000,0.011892
0.659,8.233815,0.012000,0.011892
0.660,8.233815,0.012000,0.011892
0.661,8.233815,0.012000,0.011892
0.662,8.233815,0.012000,0.011892
0.663,8.233815,0.012000,0.011892
0.664,8.233815,0.012000,0.011892
0.665,8.233815,0.012000,0.011892
0.666,8.233815,0.012000,0.011892
0.667,8.233815,0.012000,0.011892
0.668,8.289758,0.012000,0.011892
0.669,8.289758,0.012000,0.011892
0.670,8.289758,0.012000,0.011892
0.671,8.289758,0.012000,0.011892
0.672,8.289758,0.012000,0.011892
0.673,8.289758,0.012000,0.011892
0.674,8.448130,0.012000,0.011892
0.675,8.448130,0.012000,0.011213
0.676,8.448130,0.012000,0.011016
0.677,8.448130,0.012000,0.012251
0.678,8.448130,0.012000,0.011364
0.679,8.448130,0.012000,0.011168
0.680,8.448130,0.012000,0.010014
0.681,8.448130,0.012000,0.008471
0.682,8.448130,0.012000,0.009891
0.683,8.460670,0.012000,0.009891
0.684,8.460670,0.012000,0.009891
0.685,8.460670,0.012000,0.009891
0.686,8.460670,0.012000,0.009891
0.687,8.460670,0.012000,0.009891
0.688,8.563915,0.012000,0.009891
0.689,8.563915,0.012000,0.012395
0.690,8.563915,0.012000,0.010992
0.691,8.563915,0.012000,0.010366
0.692,8.563915,0.012000,0.010871
0.693,8.563915,0.012000,0.009899
0.694,8.563915,0.012000,0.008855
0.695,8.563915,0.012000,0.008290
0.696,8.563915,0.012000,0.009438
0.697,8.563915,0.012000,0.011558
0.698,8.563915,0.012000,0.012752
0.699,8.563915,0.012000,0.010749
0.700,8.563915,0.012000,0.010295
0.701,8.563915,0.012000,0.011248
0.702,8.563915,0.012000,0.011408
0.703,8.563915,0.012000,0.010556
0.704,8.563915,0.012000,0.009205
0.705,8.563915,0.012000,0.012022
0.706,8.563915,0.012000,0.011478
0.707,8.563915,0.012000,0.011605
0.708,8.563915,0.012000,0.009112
0.709,8.563915,0.012000,0.008597
0.710,8.563915,0.012000,0.009860
0.711,8.563915,0.012000,0.009760
0.712,8.563915,0.012000,0.010349
0.713,8.563915,0.012000,0.009983
0.714,8.883854,0.012000,0.009983
0.715,8.883854,0.012000,0.009983
0.716,8.883854,0.012000,0.012348
0.717,8.935476,0.012000,0.012348
0.718,8.935476,0.012000,0.012348
0.719,8.983971,0.012000,0.012348
0.720,8.983971,0.012000,0.010985
0.721,8.983971,0.012000,0.009337
0.722,8.983971,0.012000,0.008197
0.723,8.983971,0.012000,0.008779
0.724,8.983971,0.012000,0.010455
0.725,9.039913,0.012000,0.010455
0.726,9.039913,0.012000,0.010455
0.727,9.039913,0.012000,0.010455
0.728,9.039913,0.012000,0.010455
0.729,9.039913,0.012000,0.010455
0.730,9.039913,0.012000,0.011791
0.731,9.039913,0.012000,0.011816
0.732,9.039913,0.012000,0.011376
0.733,9.145494,0.012000,0.011376
0.734,9.145494,0.012000,0.011376
0.735,9.145494,0.012000,0.013159
0.736,9.145494,0.012000,0.011495
0.737,9.145494,0.012000,0.010707
0.738,9.048115,0.012000,0.010707
0.739,9.048115,0.012000,0.010707
0.740,9.158035,0.012000,0.010707
0.741,9.158035,0.012000,0.009430
0.742,9.158035,0.012000,0.009931
0.743,9.158035,0.012000,0.010121
0.744,9.158035,0.012000,0.011692
0.745,9.158035,0.012000,0.011692
0.746,9.261280,0.012000,0.011692
0.747,9.261280,0.012000,0.011692
0.748,9.261280,0.012000,0.011692
0.749,9.261280,0.012000,0.011692
0.750,9.261280,0.012000,0.010858
0.751,9.261280,0.012000,0.010073
0.752,9.261280,0.012000,0.009546
0.753,9.261280,0.012000,0.007740
0.754,9.261280,0.012000,0.010022
0.755,9.261280,0.012000,0.011697
0.756,9.261280,0.012000,0.012635
0.757,9.261280,0.012000,0.011698
0.758,9.261280,0.012000,0.010496
0.759,9.261280,0.012000,0.011576
0.760,9.261280,0.012000,0.011580
0.761,9.261280,0.012000,0.010073
0.762,9.471298,0.012000,0.010073
0.763,9.471298,0.012000,0.010073
0.764,9.422608,0.012000,0.010073
0.765,9.422608,0.012000,0.012259
0.766,9.422608,0.012000,0.010551
0.767,9.422608,0.012000,0.008267
0.768,9.422608,0.012000,0.009492
0.769,9.422608,0.012000,0.009195
0.770,9.422608,0.012000,0.010035
0.771,9.532529,0.012000,0.010035
0.772,9.532529,0.012000,0.010035
0.773,9.532529,0.012000,0.010035
0.774,9.584151,0.012000,0.010035
0.775,9.584151,0.012000,0.010035
0.776,9.584151,0.012000,0.010035
0.777,9.584151,0.012000,0.010163
0.778,9.584151,0.012000,0.010697
0.779,9.584151,0.012000,0.010697
0.780,9.584151,0.012000,0.010697
0.781,9.584151,0.012000,0.010697
0.782,9.584151,0.012000,0.010697
0.783,9.640094,0.012000,0.010697
0.784,9.640094,0.012000,0.010697
0.785,9.640094,0.012000,0.010697
0.786,9.640094,0.012000,0.010697
0.787,9.640094,0.012000,0.010697
0.789,9.640094,0.012000,0.011570
0.790,9.640094,0.012000,0.010065
0.791,9.640094,0.012000,0.012703
0.792,9.640094,0.012000,0.012436
0.793,9.640094,0.012000,0.010777
0.794,9.640094,0.012000,0.009735
0.795,9.640094,0.012000,0.008796
0.796,9.640094,0.012000,0.009362
0.797,9.640094,0.012000,0.009722
0.798,9.640094,0.012000,0.010930
0.799,9.640094,0.012000,0.011387
0.800,9.640094,0.012000,0.014289
0.801,9.640094,0.012000,0.013234
0.802,9.640094,0.012000,0.012258
0.803,9.640094,0.012000,0.010101
0.804,9.640094,0.012000,0.010328
0.805,9.640094,0.012000,0.009968
0.806,9.640094,0.012000,0.009647
0.807,9.640094,0.012000,0.007993
0.808,9.640094,0.012000,0.009452
0.809,9.640094,0.012000,0.011516
0.810,9.640094,0.012000,0.012822
0.811,9.640094,0.012000,0.011557
0.812,9.640094,0.012000,0.011460
0.813,9.640094,0.012000,0.011845
0.814,9.971362,0.012000,0.011845
0.815,9.971362,0.012000,0.010953
0.816,9.971362,0.012000,0.011998
0.817,9.971362,0.012000,0.012805
0.818,9.971362,0.012000,0.011357
0.819,9.971362,0.012000,0.009121
0.820,9.971362,0.012000,0.009368
0.821,9.971362,0.012000,0.009368
0.822,9.971362,0.012000,0.009581
0.823,10.081283,0.012000,0.009581
0.824,10.081283,0.012000,0.009581
0.825,10.081283,0.012000,0.009581
0.826,10.132905,0.012000,0.009581
0.827,10.132905,0.012000,0.009581
0.828,10.132905,0.012000,0.009581
0.829,10.132905,0.012000,0.009581
0.830,10.132905,0.012000,0.011454
0.831,10.132905,0.012000,0.009905
0.832,10.132905,0.012000,0.007210
0.833,10.132905,0.012000,0.007709
0.834,10.132905,0.012000,0.010371
0.835,10.132905,0.012000,0.012940
0.836,10.188848,0.012000,0.012940
0.837,10.188848,0.012000,0.012940
0.838,10.188848,0.012000,0.012940
0.839,10.294429,0.012000,0.012940
0.840,10.294429,0.012000,0.012940
0.841,10.294429,0.012000,0.012940
0.842,10.294429,0.012000,0.012940
0.843,10.197049,0.012000,0.012940
0.844,10.197049,0.012000,0.012940
0.845,10.197049,0.012000,0.012940
0.846,10.197049,0.012000,0.012940
0.847,10.306970,0.012000,0.012940
0.848,10.306970,0.012000,0.012940
0.849,10.306970,0.012000,0.012940
0.850,10.306970,0.012000,0.012940
0.851,10.358592,0.012000,0.012940
0.852,10.358592,0.012000,0.012940
0.853,10.358592,0.012000,0.012940
0.854,10.358592,0.012000,0.012940
0.855,10.358592,0.012000,0.012940
0.856,10.358592,0.012000,0.012940
0.857,10.358592,0.012000,0.008214
0.858,10.358592,0.012000,0.010286
0.859,10.358592,0.012000,0.013240
0.860,10.358592,0.012000,0.012628
0.861,10.414535,0.012000,0.012628
0.862,10.414535,0.012000,0.011829
0.863,10.414535,0.012000,0.012119
0.864,10.414535,0.012000,0.009807
0.865,10.414535,0.012000,0.012505
0.866,10.471426,0.012000,0.012505
0.867,10.471426,0.012000,0.012505
0.868,10.471426,0.012000,0.012505
0.869,10.471426,0.012000,0.010209
0.870,10.581347,0.012000,0.010209
0.871,10.581347,0.012000,0.010182
0.872,10.581347,0.012000,0.011159
0.873,10.632969,0.012000,0.011159
0.874,10.632969,0.012000,0.011159
0.875,10.632969,0.012000,0.011159
0.876,10.632969,0.012000,0.011841
0.877,10.632969,0.012000,0.009308
0.878,10.632969,0.012000,0.006648
0.879,10.681463,0.012000,0.006648
0.880,10.681463,0.012000,0.006648
0.881,10.681463,0.012000,0.006648
0.882,10.681463,0.012000,0.006648
0.883,10.787045,0.012000,0.006648
0.884,10.787045,0.012000,0.010747
0.885,10.787045,0.012000,0.011230
0.886,10.787045,0.012000,0.013532
0.887,10.787045,0.012000,0.011707
0.888,10.787045,0.012000,0.010071
0.889,10.744625,0.012000,0.010071
0.890,10.799585,0.012000,0.010071
0.891,10.799585,0.012000,0.010071
0.892,10.799585,0.012000,0.010071
0.893,10.799585,0.012000,0.010071
0.894,10.851208,0.012000,0.010071
0.895,10.851208,0.012000,0.010932
0.896,10.851208,0.012000,0.012160
0.897,10.899702,0.012000,0.012160
0.898,10.899702,0.012000,0.012160
0.899,10.899702,0.012000,0.012160
0.900,10.899702,0.012000,0.012160
0.901,10.899702,0.012000,0.012160
0.902,10.899702,0.012000,0.012160
0.903,10.899702,0.012000,0.011792
0.904,10.899702,0.012000,0.011062
0.905,10.899702,0.012000,0.010555
0.906,10.899702,0.012000,0.012783
0.907,10.899702,0.012000,0.012499
0.908,10.907904,0.012000,0.012499
0.909,10.907904,0.012000,0.012499
0.910,11.017824,0.012000,0.012499
0.911,11.017824,0.012000,0.012499
0.912,11.017824,0.012000,0.012499
0.913,11.017824,0.012000,0.012499
0.914,11.069447,0.012000,0.012499
0.915,11.069447,0.012000,0.012499
0.916,11.069447,0.012000,0.012499
0.917,11.069447,0.012000,0.010293
0.918,11.069447,0.012000,0.010888
0.919,11.069447,0.012000,0.008379
0.920,11.069447,0.012000,0.007051
0.921,11.069447,0.012000,0.009849
0.922,11.069447,0.012000,0.012556
0.923,11.069447,0.012000,0.012951
0.924,11.069447,0.012000,0.012100
0.925,11.125389,0.012000,0.012100
0.926,11.230970,0.012000,0.012100
0.927,11.230970,0.012000,0.012100
0.928,11.230970,0.012000,0.012100
0.929,11.133591,0.012000,0.012100
0.930,11.133591,0.012000,0.012100
0.931,11.133591,0.012000,0.012100
0.932,11.133591,0.012000,0.009462
0.933,11.133591,0.012000,0.009697
0.934,11.133591,0.012000,0.009362
0.935,11.133591,0.012000,0.010482
0.936,11.133591,0.012000,0.010632
0.937,11.133591,0.012000,0.013932
0.938,11.133591,0.012000,0.014696
0.939,11.133591,0.012000,0.011943
0.940,11.133591,0.012000,0.010822
0.941,11.295134,0.012000,0.010822
0.942,11.295134,0.012000,0.010822
0.943,11.295134,0.012000,0.010822
0.944,11.295134,0.012000,0.010822
0.945,11.351076,0.012000,0.010822
0.946,11.351076,0.012000,0.010822
0.947,11.351076,0.012000,0.012178
0.948,11.351076,0.012000,0.012178
0.949,11.456657,0.012000,0.012178
0.950,11.456657,0.012000,0.012178
0.951,11.456657,0.012000,0.012178
0.952,11.407968,0.012000,0.012178
0.953,11.407968,0.012000,0.012178
0.954,11.407968,0.012000,0.008668
0.955,11.407968,0.012000,0.009314
0.956,11.407968,0.012000,0.009548
0.957,11.407968,0.012000,0.009301
0.958,11.407968,0.012000,0.010062
0.959,11.407968,0.012000,0.012644
0.960,11.514550,0.012000,0.012644
0.961,11.514550,0.012000,0.012644
0.962,11.514550,0.012000,0.012644
0.963,11.514550,0.012000,0.010400
0.964,11.514550,0.012000,0.008797
0.965,11.514550,0.012000,0.007972
0.966,11.514550,0.012000,0.010550
0.967,11.514550,0.012000,0.012830
0.968,11.514550,0.012000,0.012830
0.969,11.567341,0.012000,0.012830
0.970,11.567341,0.012000,0.011526
0.971,11.567341,0.012000,0.010227
0.972,11.567341,0.012000,0.012594
0.973,11.567341,0.012000,0.014423
0.974,11.567341,0.012000,0.013381
