Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3,motor_torq_1,motor_torq_2,motor_torq_3
83931994,-0.0312,0.0175,0.1487,-0.2269,-0.1455,0.2300,-0.2300,-0.0726,-0.3402,-0.3402,-2.0248,0.5367,21.0746,-8.0367,1.6016,21.1579,-7.2776,-17.1486,0.2488,-0.2166,-0.0568
83936994,-0.0301,0.0161,0.1787,-0.3076,-0.1437,0.2300,-0.2300,-0.1113,-0.3500,-0.3500,-1.9607,0.5232,20.0570,-9.1017,1.4343,21.2380,-7.3140,-17.1400,0.2363,-0.2207,-0.0694
83941994,-0.0290,0.0146,0.2059,-0.2682,-0.1702,0.2300,-0.2300,-0.1048,-0.3597,-0.3597,-1.9408,0.7198,18.4730,-11.7763,0.8437,21.3517,-7.3810,-17.1366,0.2568,-0.2067,-0.0733
83946994,-0.0276,0.0132,0.2755,-0.2437,-0.3107,0.2300,-0.2300,-0.0950,-0.3695,-0.3695,-1.9733,0.9214,17.5577,-14.9718,-0.0137,21.4221,-7.4401,-17.1360,0.2453,-0.1899,-0.1010
83951994,-0.0259,0.0121,0.3806,-0.1949,-0.3062,0.2300,-0.2300,-0.0493,-0.3792,-0.3792,-1.9309,1.4497,15.2431,-21.0739,0.1388,21.5160,-7.5599,-17.1357,0.2438,-0.1824,-0.0987
83956994,-0.0234,0.0110,0.5330,-0.2101,-0.3453,0.2222,-0.2300,-0.0139,-0.3886,-0.3886,-1.8714,1.9048,13.9803,-26.3994,0.9108,21.5717,-7.6650,-17.1309,0.2479,-0.1599,-0.0956
83961994,-0.0205,0.0104,0.5675,-0.0828,-0.5936,0.1408,-0.2300,0.0563,-0.3991,-0.3991,-2.1034,2.8022,12.8475,-35.4498,1.8251,21.6494,-7.8696,-17.1238,0.2318,-0.1495,-0.0595
83966994,-0.0185,0.0103,0.4074,0.0168,-0.5542,0.1759,-0.2300,0.0804,-0.4105,-0.4105,-2.2860,3.2108,13.1366,-37.3902,3.8376,21.7013,-8.0219,-17.1027,0.2153,-0.1889,-0.0194
83971994,-0.0155,0.0103,0.5938,-0.0348,-0.3437,0.0388,-0.2190,0.1403,-0.4209,-0.4209,-2.0854,3.1517,12.8712,-37.4369,3.6715,21.7802,-8.2440,-17.0874,0.1841,-0.1769,0.0139
83976994,-0.0126,0.0103,0.6145,0.0067,-0.6464,-0.0421,-0.2125,0.1797,-0.4305,-0.4305,-1.9224,3.2520,11.6533,-37.4354,4.4046,21.8268,-8.3958,-17.0637,0.1718,-0.1928,0.0495
83981994,-0.0094,0.0098,0.6356,-0.1347,-0.4946,-0.1114,-0.1016,0.1557,-0.4384,-0.4384,-1.5775,2.6676,11.4059,-31.2299,4.8600,21.8950,-8.5920,-17.0437,0.1415,-0.2307,0.1017
83986994,-0.0055,0.0090,0.7776,-0.1808,-0.1944,-0.2300,0.0150,0.2066,-0.4447,-0.4447,-1.2590,2.3569,10.3524,-28.6109,4.0504,21.9373,-8.7057,-17.0193,0.1111,-0.2222,0.1278
83991994,-0.0017,0.0079,0.7920,-0.2001,-0.4094,-0.2300,0.0789,0.2130,-0.4475,-0.4475,-0.5532,2.0485,6.1847,-23.2228,5.6963,21.9780,-8.8531,-16.9967,0.0754,-0.2065,0.1486
83996994,0.0026,0.0063,0.8091,-0.3033,-0.2594,-0.2300,0.2028,0.1963,-0.4484,-0.4484,-0.1869,1.4762,4.8748,-17.6352,5.2370,21.9972,-8.9240,-16.9635,0.0473,-0.2015,0.2066
84001994,0.0067,0.0048,0.8085,-0.3262,-0.0979,-0.2300,0.2300,0.2071,-0.4468,-0.4468,0.3197,0.9094,3.3190,-10.0653,5.8195,22.0190,-8.9928,-16.9408,0.0019,-0.1655,0.2043
84006994,0.0106,0.0024,0.7584,-0.5055,-0.1238,-0.2300,0.2300,0.1198,-0.4435,-0.4435,0.6668,0.3933,1.8850,-4.9241,6.6485,22.0268,-9.0123,-16.9008,-0.0330,-0.1075,0.1975
84011994,0.0145,-0.0004,0.7602,-0.5873,-0.0527,-0.2300,0.2300,0.0801,-0.4374,-0.4374,1.2097,0.0154,-1.8845,-0.7665,7.0097,22.0192,-9.0193,-16.8729,-0.0453,-0.0705,0.1851
84016994,0.0183,-0.0039,0.7257,-0.6894,-0.1785,-0.2300,0.2300,0.0057,-0.4307,-0.4307,1.3408,-0.1402,-2.9331,0.3741,7.4726,22.0098,-9.0175,-16.8280,-0.0841,-0.0007,0.1616
84021994,0.0223,-0.0077,0.7511,-0.7373,-0.2924,-0.2300,0.2300,-0.0376,-0.4220,-0.4220,1.7537,-0.3464,-6.6414,2.0062,7.0550,21.9725,-9.0085,-16.7997,-0.1314,0.0212,0.1268
84026994,0.0257,-0.0115,0.6429,-0.7446,-0.2286,-0.2300,0.2300,-0.0963,-0.4123,-0.4123,1.9345,-0.5812,-8.7923,4.5371,6.6647,21.9372,-8.9909,-16.7597,-0.1531,0.0502,0.0844
84031994,0.0292,-0.0152,0.6643,-0.7098,-0.0960,-0.2300,0.2300,-0.1014,-0.4026,-0.4026,1.9363,-0.5730,-9.2016,4.0849,5.8531,21.8803,-8.9632,-16.7363,-0.2213,0.1194,0.0673
84036994,0.0319,-0.0189,0.5281,-0.6796,-0.0459,-0.2300,0.2300,-0.1559,-0.3945,-0.3945,1.6144,-0.5151,-8.3325,2.7102,4.8164,21.8458,-8.9512,-16.7060,-0.2609,0.1817,0.0287
84041994,0.0341,-0.0218,0.3946,-0.5315,-0.0362,-0.2300,0.2300,-0.1566,-0.3902,-0.3902,0.8785,-0.3353,-3.1459,0.9860,3.5279,21.8232,-8.9456,-16.6917,-0.2639,0.1956,-0.0045
84046994,0.0358,-0.0244,0.3543,-0.4740,-0.0194,-0.2300,0.2300,-0.1725,-0.3874,-0.3874,0.5529,-0.5653,-1.5898,1.2100,0.0301,21.8173,-8.9413,-16.6871,-0.2490,0.2214,-0.0182
84051994,0.0372,-0.0266,0.2563,-0.4010,-0.0328,-0.2300,0.2300,-0.1934,-0.3857,-0.3857,0.3402,-0.7254,-0.9124,2.1049,-2.0818,21.8119,-8.9293,-16.6957,-0.2347,0.2253,-0.0630
84056994,0.0383,-0.0286,0.2410,-0.3516,0.0817,-0.2300,0.2300,-0.1961,-0.3840,-0.3840,0.3283,-0.8218,-1.4644,2.5235,-3.5657,21.8063,-8.9194,-16.7155,-0.2273,0.2241,-0.1122
84061994,0.0399,-0.0303,0.2728,-0.3525,0.2283,-0.2300,0.2300,-0.1974,-0.3815,-0.3815,0.5122,-1.0531,-2.9207,4.2375,-4.8347,21.7908,-8.8963,-16.7348,-0.2193,0.2137,-0.1337
84066994,0.0414,-0.0319,0.2447,-0.3024,0.2595,-0.2300,0.2300,-0.1967,-0.3788,-0.3788,0.5450,-1.2671,-4.2466,5.2769,-7.2414,21.7739,-8.8750,-16.7744,-0.2130,0.2203,-0.1669
84071994,0.0426,-0.0333,0.2101,-0.2474,0.2030,-0.2300,0.2300,-0.1975,-0.3763,-0.3763,0.4930,-1.4653,-5.6264,5.3109,-10.5508,21.7408,-8.8424,-16.8158,-0.2162,0.2284,-0.1544
84076994,0.0436,-0.0344,0.1469,-0.1955,0.1089,-0.2300,0.2300,-0.2081,-0.3755,-0.3755,0.1541,-1.8698,-6.0536,4.7132,-17.1616,21.7167,-8.8235,-16.9124,-0.2245,0.2341,-0.1438
84081994,0.0443,-0.0351,0.1072,-0.1689,0.1728,-0.2300,0.2300,-0.2104,-0.3758,-0.3758,-0.0447,-2.0119,-6.1550,3.9056,-20.2167,21.6797,-8.7991,-16.9931,-0.2289,0.2349,-0.1625
84086994,0.0447,-0.0361,0.0189,-0.2114,0.4079,-0.2300,0.2300,-0.2300,-0.3769,-0.3769,-0.2370,-2.1014,-5.8343,3.3569,-21.4005,21.6565,-8.7857,-17.1236,-0.2324,0.2376,-0.2026
84091994,0.0449,-0.0366,0.0583,-0.1081,0.6300,-0.2300,0.2300,-0.1994,-0.3774,-0.3774,-0.0864,-1.8205,-6.1177,3.1748,-19.2682,21.6211,-8.7663,-17.2001,-0.2284,0.2340,-0.2215
84096994,0.0452,-0.0369,0.0464,-0.0480,0.7012,-0.2300,0.2300,-0.1766,-0.3773,-0.3773,0.0209,-1.6519,-7.1660,2.7561,-18.3034,21.5926,-8.7553,-17.3106,-0.2146,0.2343,-0.2291
84101994,0.0462,-0.0366,0.1313,0.0550,0.6618,-0.2300,0.2300,-0.1017,-0.3758,-0.3758,0.2892,-1.4457,-8.9329,2.3735,-17.3903,21.5409,-8.7407,-17.3804,-0.2170,0.2334,-0.1959
84106994,0.0467,-0.0359,0.0367,0.1164,0.7314,-0.2300,0.2300,-0.0784,-0.3745,-0.3745,0.2695,-1.3421,-9.9931,1.8809,-17.3734,21.5007,-8.7330,-17.4841,-0.2127,0.2375,-0.1720
84111994,0.0469,-0.0352,-0.0229,0.1552,0.8200,-0.2300,0.2300,-0.0579,-0.3732,-0.3732,0.2618,-1.2179,-11.2376,0.6665,-17.5412,21.4345,-8.7281,-17.5543,-0.2208,0.2402,-0.1331
84116994,0.0467,-0.0341,-0.0706,0.2233,0.9718,-0.2300,0.2300,-0.0178,-0.3714,-0.3714,0.3442,-1.0063,-11.8417,0.6031,-15.7333,21.3872,-8.7260,-17.6510,-0.2248,0.2343,-0.1024
84121994,0.0463,-0.0325,-0.1066,0.2355,1.1049,-0.2300,0.2300,0.0082,-0.3690,-0.3690,0.4907,-0.8991,-13.1006,0.7826,-14.3204,21.3094,-8.7223,-17.7089,-0.2197,0.2289,-0.0844
84126994,0.0461,-0.0309,-0.0632,0.2621,1.1339,-0.2300,0.2300,0.0576,-0.3656,-0.3656,0.6869,-0.6617,-13.1004,1.1521,-11.1687,21.2570,-8.7178,-17.7789,-0.2202,0.2269,-0.0497
84131994,0.0459,-0.0293,-0.0672,0.3030,1.1349,-0.2300,0.2300,0.0986,-0.3614,-0.3614,0.8260,-0.4508,-13.8393,0.9287,-9.1838,21.1754,-8.7117,-17.8155,-0.2242,0.2296,-0.0088
84136994,0.0456,-0.0273,-0.1179,0.4019,1.0753,-0.2300,0.2300,0.1578,-0.3570,-0.3570,0.8888,-0.1108,-14.0632,0.4363,-6.5348,21.1191,-8.7097,-17.8575,-0.2307,0.2364,0.0130
84141994,0.0448,-0.0252,-0.1805,0.4200,1.0319,-0.2300,0.2300,0.1780,-0.3524,-0.3524,0.9159,0.0876,-14.3909,-0.0402,-4.6635,21.0323,-8.7101,-17.8762,-0.2331,0.2347,0.0538
84146994,0.0435,-0.0224,-0.2941,0.4939,1.0240,-0.2300,0.2300,0.2185,-0.3482,-0.3482,0.8490,0.3492,-13.6829,-0.0069,-2.1481,20.9773,-8.7101,-17.8923,-0.2323,0.2312,0.1012
84151994,0.0421,-0.0198,-0.3454,0.4820,0.9186,-0.2300,0.2300,0.2296,-0.3439,-0.3439,0.8457,0.4415,-13.4929,0.0548,-0.7067,20.8966,-8.7100,-17.8954,-0.2333,0.2309,0.1231
84156994,0.0406,-0.0173,-0.3497,0.5147,0.7381,-0.2300,0.2300,0.2300,-0.3394,-0.3394,0.9095,0.5535,-13.6337,0.1683,0.4544,20.8420,-8.7094,-17.8932,-0.2305,0.2255,0.1735
84161994,0.0387,-0.0145,-0.4304,0.5107,0.6410,-0.2300,0.2300,0.2300,-0.3351,-0.3351,0.8641,0.5445,-13.0444,1.1818,1.4543,20.7633,-8.7036,-17.8876,-0.2355,0.2224,0.2111
84166994,0.0366,-0.0120,-0.4377,0.4542,0.5640,-0.2300,0.2300,0.2300,-0.3301,-0.3301,1.0006,0.5859,-13.0110,2.1819,3.7718,20.7113,-8.6949,-17.8675,-0.2310,0.2191,0.2153
84171994,0.0341,-0.0097,-0.5211,0.4050,0.4776,-0.2300,0.2300,0.2300,-0.3247,-0.3247,1.0653,0.5537,-13.1211,3.6025,5.4595,20.6327,-8.6745,-17.8460,-0.2351,0.2184,0.2059
84176994,0.0315,-0.0079,-0.5638,0.3986,0.4431,-0.2300,0.1829,0.2300,-0.3189,-0.3189,1.1643,0.7408,-12.6097,4.4312,8.8424,20.5820,-8.6567,-17.7967,-0.2332,0.2175,0.1992
84181994,0.0283,-0.0058,-0.6616,0.4392,0.3676,-0.2300,0.0742,0.2268,-0.3133,-0.3133,1.1250,0.8904,-11.4499,5.5226,11.3892,20.5125,-8.6245,-17.7516,-0.2361,0.2054,0.1964
84186994,0.0248,-0.0035,-0.7526,0.4859,0.3698,-0.1466,-0.0433,0.2300,-0.3072,-0.3072,1.2104,1.3944,-10.5995,5.3723,17.1764,20.4700,-8.6027,-17.6553,-0.2411,0.1756,0.1752
84191994,0.0210,-0.0008,-0.8085,0.5562,0.3404,-0.0463,-0.1715,0.2300,-0.3008,-0.3008,1.2921,1.8015,-10.7435,4.5815,20.7203,20.4064,-8.5746,-17.5729,-0.2259,0.1556,0.1924
84196994,0.0168,0.0022,-0.8384,0.5641,0.1987,0.0460,-0.2300,0.2300,-0.2943,-0.2943,1.2990,1.9667,-10.6073,4.1086,22.2521,20.3637,-8.5584,-17.4397,-0.1903,0.1124,0.2022
84201994,0.0128,0.0050,-0.8314,0.5388,0.0787,0.1190,-0.2300,0.2300,-0.2888,-0.2888,1.0879,1.8739,-8.8075,3.9083,21.1609,20.3083,-8.5347,-17.3540,-0.1561,0.0890,0.2489
84206994,0.0085,0.0072,-0.8763,0.4242,-0.0899,0.2208,-0.2300,0.1842,-0.2849,-0.2849,0.7877,1.5080,-7.3994,4.0991,18.0846,20.2785,-8.5184,-17.2420,-0.1358,0.0437,0.2455
84211994,0.0037,0.0090,-0.9801,0.3180,-0.1654,0.2300,-0.2300,0.0948,-0.2831,-0.2831,0.3554,1.2593,-4.5718,4.1857,16.3137,20.2477,-8.4930,-17.1771,-0.0999,0.0018,0.2494
84216994,-0.0014,0.0102,-1.0522,0.2563,-0.2341,0.2300,-0.2300,0.0200,-0.2835,-0.2835,-0.0766,1.0901,-2.3074,3.1472,13.8609,20.2386,-8.4798,-17.0913,-0.0609,-0.0227,0.2104
84221994,-0.0070,0.0115,-1.1002,0.2883,-0.4060,0.2300,-0.2300,-0.0186,-0.2862,-0.2862,-0.5398,1.1874,0.3773,0.8020,12.3238,20.2388,-8.4743,-17.0419,-0.0368,-0.0406,0.1644
84226994,-0.0126,0.0134,-1.1555,0.3558,-0.4476,0.2300,-0.2300,-0.0308,-0.2900,-0.2900,-0.7602,0.9841,1.5252,1.8589,9.8698,20.2449,-8.4655,-16.9792,0.0116,-0.1014,0.1408
84231994,-0.0182,0.0145,-1.0938,0.1973,-0.3624,0.2300,-0.2300,-0.1144,-0.2954,-0.2954,-1.0791,0.7418,4.2931,0.9370,7.8429,20.2670,-8.4588,-16.9479,0.0456,-0.1203,0.1026
84236994,-0.0235,0.0152,-1.0482,0.1280,-0.3877,0.2300,-0.2300,-0.1759,-0.3021,-0.3021,-1.3350,0.6521,6.5625,-0.0089,6.6074,20.2937,-8.4589,-16.9076,0.0660,-0.1558,0.0478
84241994,-0.0284,0.0154,-0.9514,0.0370,-0.2906,0.2300,-0.2300,-0.2300,-0.3090,-0.3090,-1.3947,0.5903,7.1637,-1.3263,5.6596,20.3330,-8.4652,-16.8850,0.1216,-0.1962,0.0270
84246994,-0.0333,0.0153,-0.9554,-0.0489,-0.2545,0.2300,-0.2300,-0.2300,-0.3171,-0.3171,-1.6152,0.4663,8.2152,-2.4308,4.0638,20.3660,-8.4747,-16.8588,0.1621,-0.2184,-0.0137
84251994,-0.0379,0.0149,-0.8897,-0.0809,-0.2701,0.2300,-0.2300,-0.2300,-0.3257,-0.3257,-1.7235,0.5434,8.4612,-4.8216,3.1082,20.4180,-8.5004,-16.8463,0.1927,-0.2117,-0.0574
84256994,-0.0419,0.0144,-0.7819,-0.0757,-0.2793,0.2300,-0.2300,-0.2300,-0.3342,-0.3342,-1.6957,0.6233,7.3744,-7.2901,1.6760,20.4475,-8.5292,-16.8356,0.2347,-0.2015,-0.0800
84261994,-0.0456,0.0141,-0.7138,-0.0489,-0.1718,0.2300,-0.2300,-0.2300,-0.3431,-0.3431,-1.7860,0.9088,6.8958,-11.2149,1.1694,20.4900,-8.5914,-16.8308,0.2413,-0.1997,-0.1270
84266994,-0.0489,0.0140,-0.6151,0.0226,-0.0951,0.2300,-0.2300,-0.2300,-0.3521,-0.3521,-1.7825,1.1742,5.4666,-14.9846,0.0275,20.5117,-8.6507,-16.8286,0.2437,-0.1838,-0.1665
84271994,-0.0517,0.0143,-0.5284,0.0602,-0.1577,0.2300,-0.2300,-0.2300,-0.3617,-0.3617,-1.9315,1.6644,4.9039,-21.1250,-0.1283,20.5412,-8.7703,-16.8292,0.2345,-0.1726,-0.1927
84276994,-0.0542,0.0148,-0.4792,0.1323,-0.1336,0.2300,-0.2300,-0.2300,-0.3725,-0.3725,-2.1661,2.0363,4.6124,-26.5512,-1.5187,20.5597,-8.8758,-16.8361,0.2339,-0.1633,-0.2188
84281994,-0.0563,0.0155,-0.3910,0.1524,-0.1489,0.2300,-0.2300,-0.2300,-0.3855,-0.3855,-2.5844,2.7697,4.8215,-36.6366,-2.1569,20.5882,-9.0843,-16.8451,0.2326,-0.1588,-0.2214
84286994,-0.0585,0.0165,-0.4151,0.2321,-0.1568,0.2300,-0.2300,-0.2300,-0.3998,-0.3998,-2.8569,3.0708,5.0764,-40.6017,-3.1246,20.6085,-9.2481,-16.8624,0.2251,-0.0998,-0.2208
84291994,-0.0600,0.0177,-0.3461,0.2275,0.0371,0.2300,-0.2300,-0.2300,-0.4141,-0.4141,-2.8706,2.9895,5.8122,-40.2863,-3.7805,20.6425,-9.4895,-16.8774,0.2244,-0.1084,-0.2199
84296994,-0.0610,0.0191,-0.2373,0.2663,0.1172,0.2300,-0.2300,-0.2183,-0.4282,-0.4282,-2.8101,3.0045,5.7391,-40.7403,-4.4913,20.6659,-9.6525,-16.9042,0.2306,-0.1113,-0.2242
84301994,-0.0626,0.0202,-0.2795,0.2486,0.0509,0.2300,-0.2300,-0.2300,-0.4415,-0.4415,-2.6747,2.7191,5.4033,-37.3580,-4.6035,20.6982,-9.8831,-16.9226,0.2294,-0.1360,-0.2203
84306994,-0.0636,0.0209,-0.2370,0.1704,0.4147,0.2300,-0.2300,-0.2300,-0.4544,-0.4544,-2.5789,2.2767,5.4932,-34.3228,-6.2819,20.7201,-10.0185,-16.9568,0.2342,-0.2180,-0.2097
84311994,-0.0639,0.0222,-0.1005,0.2831,0.4037,0.2300,-0.2300,-0.1464,-0.4665,-0.4665,-2.4210,2.4421,3.8279,-36.0964,-7.2566,20.7457,-10.2332,-16.9866,0.2423,-0.2076,-0.2280
84316994,-0.0647,0.0232,-0.1133,0.2346,0.3502,0.2300,-0.2300,-0.1609,-0.4779,-0.4779,-2.2657,2.3274,3.0313,-34.5797,-6.6146,20.7574,-10.3720,-17.0258,0.2381,-0.2167,-0.2266
84321994,-0.0650,0.0242,-0.0886,0.2309,0.7134,0.2300,-0.2300,-0.1298,-0.4893,-0.4893,-2.2971,2.2217,3.4224,-34.1479,-7.4896,20.7772,-10.5773,-17.0556,0.2295,-0.2383,-0.1774
84326994,-0.0649,0.0254,0.0134,0.2822,0.6862,0.2300,-0.2300,-0.0639,-0.5001,-0.5001,-2.1546,2.2201,2.9127,-33.8500,-7.8615,20.7892,-10.7122,-17.1038,0.2364,-0.2385,-0.1394
84331994,-0.0644,0.0258,0.0348,0.0825,-0.1244,0.2300,-0.2300,-0.1576,-0.5111,-0.5111,-2.1995,2.2633,2.8693,-36.1886,-7.0363,20.8054,-10.9261,-17.1321,0.2302,-0.2052,-0.1309
84336994,-0.0640,0.0263,0.0745,0.0867,0.2720,0.2300,-0.2300,-0.1185,-0.5227,-0.5227,-2.3175,2.4522,3.8459,-38.1462,-6.6088,20.8206,-11.0786,-17.1723,0.2208,-0.1811,-0.1080
84341994,-0.0640,0.0260,-0.0220,-0.0409,0.4861,0.2300,-0.2300,-0.1903,-0.5348,-0.5348,-2.4248,1.9106,5.9313,-33.5041,-7.4522,20.8533,-11.2866,-17.2014,0.2156,-0.2273,-0.1078
84346994,-0.0633,0.0257,0.1112,-0.0406,0.4464,0.2300,-0.2300,-0.1599,-0.5475,-0.5475,-2.5294,1.8622,6.3349,-35.4500,-9.9334,20.8789,-11.4259,-17.2577,0.2259,-0.1880,-0.1033
84351994,-0.0630,0.0252,0.1151,-0.0712,0.2827,0.2300,-0.2300,-0.1827,-0.5606,-0.5606,-2.6216,2.0010,5.7930,-38.1692,-10.3833,20.9126,-11.6578,-17.2998,0.2242,-0.1701,-0.1540
84356994,-0.0625,0.0243,0.1029,-0.1078,0.2216,0.2300,-0.2300,-0.2139,-0.5743,-0.5743,-2.7426,1.8097,7.5407,-36.6380,-10.9210,20.9424,-11.8040,-17.3642,0.2114,-0.1908,-0.1685
84361994,-0.0610,0.0242,0.2767,-0.0199,0.3172,0.2300,-0.2300,-0.1220,-0.5878,-0.5878,-2.7065,1.9519,7.3417,-38.7225,-12.2445,20.9902,-12.0299,-17.4130,0.2337,-0.1619,-0.1774
84366994,-0.0587,0.0243,0.4157,0.0140,0.0600,0.2300,-0.2300,-0.0617,-0.5999,-0.5999,-2.4089,2.0594,4.8168,-39.9437,-12.4675,21.0097,-12.1908,-17.4905,0.2496,-0.1156,-0.2074
84371994,-0.0572,0.0241,0.3427,-0.0009,0.2534,0.2300,-0.2300,-0.0647,-0.6111,-0.6111,-2.2416,1.9784,3.5110,-38.1325,-11.5720,21.0308,-12.4227,-17.5364,0.2417,-0.1361,-0.1653
84376994,-0.0551,0.0240,0.3900,0.0409,0.5359,0.2300,-0.2300,-0.0058,-0.6218,-0.6218,-2.1384,2.0251,3.2833,-37.7489,-11.1800,21.0439,-12.5735,-17.6045,0.2388,-0.1682,-0.1452
84381994,-0.0519,0.0243,0.6173,0.0971,0.1520,0.2300,-0.2300,0.0918,-0.6307,-0.6307,-1.7821,2.2590,1.2973,-39.4099,-10.5539,21.0540,-12.8091,-17.6466,0.2469,-0.1435,-0.1059
84386994,-0.0488,0.0246,0.6530,0.0797,0.1184,0.2300,-0.2300,0.1296,-0.6387,-0.6387,-1.6009,2.3785,0.8211,-39.1062,-8.5886,21.0566,-12.9664,-17.7007,0.2372,-0.1212,-0.0699
84391994,-0.0462,0.0244,0.5617,0.0055,0.4479,0.2300,-0.2300,0.1128,-0.6470,-0.6470,-1.6602,1.8949,3.4028,-33.5107,-8.4698,21.0734,-13.1751,-17.7339,0.2140,-0.2144,-0.0410
84396994,-0.0424,0.0247,0.7495,0.0418,0.4647,0.2300,-0.2300,0.2127,-0.6550,-0.6550,-1.5998,1.9140,4.2517,-33.9370,-9.1766,21.0911,-13.3092,-17.7885,0.2275,-0.2212,0.0093
84401994,-0.0388,0.0246,0.7547,-0.0089,0.0652,0.2300,-0.2300,0.2152,-0.6632,-0.6632,-1.6374,2.1209,4.0616,-36.2286,-8.1901,21.1147,-13.5276,-17.8216,0.2292,-0.1875,0.0397
84406994,-0.0351,0.0240,0.7828,-0.1206,0.2952,0.2300,-0.2300,0.2104,-0.6712,-0.6712,-1.5978,1.8545,6.6583,-32.5008,-6.6282,21.1406,-13.6573,-17.8627,0.2008,-0.2490,0.0582
84411994,-0.0314,0.0233,0.7853,-0.0913,0.5124,0.2300,-0.2300,0.2300,-0.6798,-0.6798,-1.7179,1.7132,9.8188,-29.6048,-6.0632,21.1986,-13.8388,-17.8872,0.2119,-0.2467,0.1016
84416994,-0.0276,0.0230,0.7694,-0.0794,0.2522,0.2208,-0.2300,0.2300,-0.6878,-0.6878,-1.6105,1.7499,9.6113,-28.5878,-4.7925,21.2368,-13.9529,-17.9166,0.2216,-0.2528,0.1469
84421994,-0.0236,0.0220,0.8326,-0.1863,0.2296,0.1117,-0.2300,0.2300,-0.6959,-0.6959,-1.6175,1.5455,12.1840,-26.1776,-3.7352,21.3056,-14.1150,-17.9317,0.1993,-0.2593,0.1638
84426994,-0.0193,0.0210,0.8971,-0.1946,0.4003,0.0031,-0.2300,0.2300,-0.7038,-0.7038,-1.5833,1.4698,15.1935,-23.0921,-1.6139,21.3657,-14.2073,-17.9440,0.1684,-0.2570,0.1996
84431994,-0.0146,0.0193,0.9591,-0.3473,0.2610,-0.1247,-0.1262,0.2300,-0.7124,-0.7124,-1.7187,1.1544,20.0933,-19.3814,-0.0744,21.4810,-14.3267,-17.9442,0.1464,-0.2566,0.2193
84436994,-0.0103,0.0169,0.8406,-0.5107,0.3939,-0.1493,0.0022,0.1927,-0.7225,-0.7225,-2.0188,0.8131,23.3691,-17.0058,-0.0110,21.5743,-14.3950,-17.9439,0.1010,-0.2507,0.2244
84441994,-0.0060,0.0138,0.8302,-0.6200,0.5271,-0.2242,0.1458,0.1395,-0.7344,-0.7344,-2.3744,0.5168,28.4834,-14.5605,0.0236,21.7400,-14.4842,-17.9438,0.0606,-0.2260,0.2191
84446994,-0.0025,0.0097,0.6735,-0.8292,0.3197,-0.2288,0.2300,-0.0244,-0.7482,-0.7482,-2.7708,0.2282,31.5949,-13.6093,-0.0303,21.8662,-14.5385,-17.9438,0.0491,-0.1768,0.1783
84451994,0.0007,0.0056,0.6002,-0.8381,0.1608,-0.2300,0.2300,-0.0902,-0.7618,-0.7618,-2.7078,0.1866,30.2909,-13.1684,0.0112,22.0582,-14.6047,-17.9438,0.0515,-0.1219,0.1568
84456994,0.0043,0.0014,0.7544,-0.7978,-0.1034,-0.2300,0.2300,-0.0834,-0.7712,-0.7712,-1.8902,0.1631,23.2807,-12.3604,0.0141,22.1509,-14.6794,-17.9437,0.0462,-0.0799,0.1141
84461994,0.0084,-0.0026,0.8399,-0.7932,-0.2023,-0.2300,0.2300,-0.0924,-0.7763,-0.7763,-1.0085,0.0879,14.9371,-11.3127,0.0290,22.2507,-14.7248,-17.9436,0.0376,-0.0462,0.0714
84466994,0.0128,-0.0064,0.8790,-0.7107,-0.2319,-0.2300,0.2300,-0.0720,-0.7771,-0.7771,-0.1695,-0.0058,7.2579,-8.9493,0.1075,22.2805,-14.7811,-17.9430,0.0151,-0.0293,0.0507
84471994,0.0174,-0.0106,0.9456,-0.8302,-0.4204,-0.2300,0.2300,-0.1376,-0.7732,-0.7732,0.7749,-0.2335,-1.4445,-7.1822,0.4339,22.2776,-14.8100,-17.9413,-0.0549,0.0068,0.0071
84476994,0.0221,-0.0151,0.9252,-0.9135,-0.3169,-0.2300,0.2300,-0.2022,-0.7669,-0.7669,1.2556,-0.6512,-5.7307,-3.7432,-0.4579,22.2553,-14.8369,-17.9421,-0.0772,0.0260,-0.0234
84481994,0.0268,-0.0200,0.9041,-0.9688,-0.2600,-0.2300,0.2300,-0.2300,-0.7605,-0.7605,1.2934,-1.0821,-5.1116,-0.0563,-1.5862,22.2212,-14.8375,-17.9486,-0.1694,0.0542,-0.0428
84486994,0.0309,-0.0252,0.7755,-1.0275,-0.2078,-0.2300,0.2300,-0.2300,-0.7558,-0.7558,0.9305,-1.1636,-3.9930,-1.4117,-3.2717,22.2047,-14.8427,-17.9652,-0.2277,0.1383,-0.0786
84491994,0.0339,-0.0297,0.5602,-0.8409,-0.2784,-0.2300,0.2300,-0.2300,-0.7534,-0.7534,0.4849,-1.0428,-3.0461,-2.6246,-5.3733,22.1862,-14.8533,-17.9868,-0.2389,0.1832,-0.1164
84496994,0.0363,-0.0336,0.4716,-0.7376,-0.3162,-0.2300,0.2300,-0.2300,-0.7519,-0.7519,0.2963,-1.2157,-3.0509,-1.9917,-8.3395,22.1742,-14.8671,-18.0330,-0.2302,0.1975,-0.1315
