Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY
503420365,0.0070,-0.0085,-0.2263,-0.1539,0.0878,-0.0476,-0.0364,0.0806,-0.1743,-0.1425,-0.3878,-0.0934
503425364,0.0057,-0.0088,-0.2926,-0.0257,0.0814,-0.0696,0.0061,0.0604,-0.1765,-0.1421,-0.4498,0.0811
503430365,0.0040,-0.0089,-0.3540,0.0434,0.0127,-0.0887,0.0351,0.0531,-0.1789,-0.1412,-0.4816,0.1844
503435365,0.0021,-0.0086,-0.4108,0.0260,-0.0050,-0.1091,0.0444,0.0649,-0.1815,-0.1402,-0.5203,0.1920
503440364,-0.0001,-0.0086,-0.4047,0.0024,0.0600,-0.1139,0.0425,0.0691,-0.1839,-0.1392,-0.4823,0.1982
503445365,-0.0021,-0.0087,-0.3677,0.0269,0.1239,-0.1098,0.0451,0.0599,-0.1860,-0.1381,-0.4135,0.2293
503450365,-0.0035,-0.0079,-0.2676,0.2046,0.1660,-0.0860,0.0750,0.0046,-0.1874,-0.1360,-0.2734,0.4031
503455365,-0.0049,-0.0067,-0.2911,0.2831,0.1960,-0.0962,0.1009,-0.0122,-0.1888,-0.1337,-0.2776,0.4773
503460365,-0.0062,-0.0050,-0.2404,0.3299,0.1508,-0.0827,0.1105,-0.0336,-0.1896,-0.1311,-0.1743,0.5128
503465365,-0.0072,-0.0033,-0.1814,0.3302,0.1202,-0.0684,0.1081,-0.0443,-0.1901,-0.1286,-0.0860,0.4952
503470365,-0.0079,-0.0019,-0.0953,0.3143,0.0735,-0.0463,0.0978,-0.0543,-0.1900,-0.1263,0.0170,0.4594
503475364,-0.0078,-0.0003,0.0522,0.3323,0.0240,-0.0046,0.0843,-0.0807,-0.1890,-0.1241,0.1878,0.4416
503480365,-0.0071,0.0014,0.1591,0.3815,0.0228,0.0269,0.0818,-0.1096,-0.1875,-0.1219,0.3045,0.4434
503485365,-0.0059,0.0035,0.1979,0.4572,0.0387,0.0432,0.0947,-0.1394,-0.1857,-0.1195,0.3636,0.4803
503490365,-0.0047,0.0058,0.1976,0.4908,0.0823,0.0477,0.1046,-0.1555,-0.1839,-0.1171,0.3699,0.4844
503495364,-0.0036,0.0078,0.2013,0.3729,0.0359,0.0537,0.0806,-0.1357,-0.1820,-0.1154,0.3769,0.3426
503500365,-0.0025,0.0093,0.2352,0.2709,0.1398,0.0630,0.0514,-0.1198,-0.1801,-0.1144,0.3814,0.1839
503505365,-0.0009,0.0105,0.2938,0.2288,0.2384,0.0807,0.0324,-0.1223,-0.1780,-0.1139,0.4118,0.1030
503510365,0.0010,0.0114,0.3317,0.2159,0.1844,0.0959,0.0226,-0.1256,-0.1759,-0.1137,0.4211,0.0459
503515365,0.0026,0.0124,0.2923,0.1787,0.0793,0.0913,0.0197,-0.1140,-0.1741,-0.1138,0.3591,-0.0176
503520365,0.0038,0.0130,0.2141,0.0919,0.0652,0.0738,0.0086,-0.0850,-0.1728,-0.1145,0.2614,-0.1351
503525364,0.0047,0.0130,0.1765,-0.0147,0.1123,0.0629,-0.0121,-0.0551,-0.1719,-0.1158,0.1775,-0.2601
503530365,0.0057,0.0125,0.1845,-0.1313,0.1404,0.0649,-0.0431,-0.0272,-0.1712,-0.1177,0.1467,-0.3933
503535365,0.0067,0.0115,0.1985,-0.2428,0.0634,0.0710,-0.0739,0.0005,-0.1705,-0.1203,0.1327,-0.5107
503540365,0.0075,0.0097,0.2083,-0.3286,0.0622,0.0736,-0.1005,0.0246,-0.1700,-0.1233,0.1043,-0.5977
503545364,0.0086,0.0081,0.1717,-0.3235,0.1370,0.0652,-0.1025,0.0321,-0.1698,-0.1263,0.0448,-0.5994
503550365,0.0094,0.0063,0.1090,-0.3543,0.1511,0.0495,-0.1066,0.0513,-0.1700,-0.1293,-0.0409,-0.6137
503555365,0.0098,0.0043,0.0382,-0.3827,0.0979,0.0313,-0.1074,0.0723,-0.1706,-0.1324,-0.1338,-0.6122
503560364,0.0100,0.0022,-0.0031,-0.3968,0.1022,0.0200,-0.1089,0.0850,-0.1716,-0.1353,-0.1895,-0.5866
503565364,0.0100,0.0001,-0.0275,-0.3803,0.1575,0.0116,-0.1060,0.0884,-0.1727,-0.1380,-0.2302,-0.5299
503570365,0.0099,-0.0019,-0.0626,-0.3815,0.2161,0.0009,-0.1055,0.0963,-0.1741,-0.1404,-0.2689,-0.4860
503575364,0.0095,-0.0040,-0.1225,-0.3848,0.2195,-0.0159,-0.1006,0.1081,-0.1757,-0.1426,-0.3225,-0.4332
503580365,0.0088,-0.0060,-0.1796,-0.3512,0.1526,-0.0311,-0.0887,0.1139,-0.1775,-0.1445,-0.3625,-0.3761
503585365,0.0078,-0.0076,-0.2315,-0.2789,0.0991,-0.0482,-0.0647,0.1090,-0.1796,-0.1457,-0.4161,-0.2580
503590365,0.0061,-0.0083,-0.3457,-0.0925,0.1364,-0.0831,-0.0050,0.0828,-0.1821,-0.1459,-0.5114,-0.0311
503595364,0.0044,-0.0087,-0.3717,-0.0354,0.1150,-0.0934,0.0161,0.0728,-0.1847,-0.1455,-0.5013,0.0795
503600365,0.0025,-0.0087,-0.4056,-0.0131,0.0408,-0.1069,0.0318,0.0735,-0.1872,-0.1448,-0.5154,0.1321
503605365,0.0005,-0.0090,-0.4102,-0.0134,0.0005,-0.1129,0.0365,0.0764,-0.1897,-0.1440,-0.4958,0.1587
503610365,-0.0016,-0.0091,-0.3830,0.0034,0.0194,-0.1125,0.0406,0.0711,-0.1920,-0.1431,-0.4510,0.1911
503615365,-0.0034,-0.0089,-0.3454,0.0779,0.1190,-0.1059,0.0545,0.0468,-0.1937,-0.1417,-0.3555,0.2867
503620365,-0.0049,-0.0082,-0.2850,0.1753,0.2384,-0.0948,0.0704,0.0153,-0.1951,-0.1398,-0.2659,0.3762
503625365,-0.0063,-0.0072,-0.2688,0.2511,0.2806,-0.0917,0.0875,-0.0066,-0.1961,-0.1376,-0.1959,0.4392
503630365,-0.0075,-0.0059,-0.2166,0.3076,0.1456,-0.0788,0.1001,-0.0269,-0.1966,-0.1352,-0.1186,0.4846
503635364,-0.0079,-0.0042,-0.0571,0.3436,0.1327,-0.0356,0.0913,-0.0609,-0.1963,-0.1326,0.0757,0.5064
503640364,-0.0077,-0.0025,0.0803,0.3677,0.1257,0.0024,0.0824,-0.0897,-0.1951,-0.1301,0.2250,0.5128
503645364,-0.0068,-0.0007,0.1988,0.4078,0.1349,0.0394,0.0766,-0.1211,-0.1933,-0.1275,0.3732,0.5215
503650365,-0.0056,0.0014,0.2556,0.4609,0.0888,0.0594,0.0830,-0.1459,-0.1911,-0.1248,0.4302,0.5302
503655364,-0.0042,0.0039,0.2471,0.5183,0.0527,0.0631,0.0999,-0.1650,-0.1890,-0.1221,0.4204,0.5455
503660365,-0.0029,0.0065,0.2413,0.4991,0.0634,0.0666,0.0999,-0.1690,-0.1869,-0.1196,0.4165,0.4957
503665364,-0.0016,0.0088,0.2468,0.4249,0.1016,0.0699,0.0838,-0.1576,-0.1850,-0.1178,0.3944,0.3619
503670365,-0.0003,0.0106,0.2758,0.3454,0.2335,0.0789,0.0627,-0.1506,-0.1830,-0.1165,0.3993,0.2536
503675365,0.0013,0.0123,0.3210,0.3143,0.2925,0.0936,0.0481,-0.1529,-0.1809,-0.1157,0.4141,0.1592
503680365,0.0030,0.0133,0.3097,0.1695,0.1181,0.0980,0.0174,-0.1200,-0.1790,-0.1158,0.3875,-0.0135
503685364,0.0043,0.0137,0.2288,0.0568,0.1324,0.0786,-0.0004,-0.0832,-0.1776,-0.1166,0.2725,-0.1665
503690365,0.0053,0.0134,0.1836,-0.0721,0.1721,0.0669,-0.0267,-0.0468,-0.1766,-0.1182,0.1914,-0.3139
503695365,0.0061,0.0126,0.1799,-0.1863,0.1404,0.0656,-0.0559,-0.0152,-0.1759,-0.1205,0.1424,-0.4523
503700365,0.0070,0.0112,0.2004,-0.2905,0.0323,0.0730,-0.0861,0.0119,-0.1753,-0.1232,0.1330,-0.5584
503705364,0.0080,0.0095,0.2135,-0.3549,0.0249,0.0776,-0.1089,0.0304,-0.1747,-0.1264,0.1131,-0.6305
503710365,0.0093,0.0078,0.2190,-0.3403,0.1300,0.0799,-0.1133,0.0284,-0.1743,-0.1294,0.0868,-0.6012
503715365,0.0105,0.0061,0.1921,-0.3152,0.1969,0.0734,-0.1094,0.0284,-0.1741,-0.1322,0.0238,-0.5508
503720365,0.0113,0.0044,0.1118,-0.3412,0.1700,0.0547,-0.1096,0.0484,-0.1745,-0.1349,-0.0686,-0.5553
503725365,0.0116,0.0024,0.0257,-0.3833,0.1987,0.0309,-0.1107,0.0722,-0.1754,-0.1377,-0.1801,-0.5490
503730365,0.0118,0.0005,-0.0113,-0.3876,0.2433,0.0215,-0.1118,0.0810,-0.1765,-0.1403,-0.2149,-0.5220
503735364,0.0116,-0.0016,-0.0733,-0.3903,0.2512,0.0025,-0.1065,0.0944,-0.1780,-0.1427,-0.2992,-0.4769
503740365,0.0111,-0.0035,-0.1445,-0.3320,0.2118,-0.0178,-0.0857,0.0954,-0.1798,-0.1446,-0.3719,-0.3809
503745365,0.0101,-0.0047,-0.2413,-0.2166,0.1660,-0.0463,-0.0452,0.0851,-0.1822,-0.1457,-0.4675,-0.2208
503750364,0.0085,-0.0055,-0.3396,-0.1057,0.1724,-0.0766,-0.0048,0.0748,-0.1849,-0.1461,-0.5476,-0.0743
503755364,0.0066,-0.0059,-0.4282,-0.0391,0.1899,-0.1051,0.0259,0.0719,-0.1879,-0.1459,-0.6084,0.0321
503760365,0.0045,-0.0060,-0.4585,0.0012,0.1786,-0.1189,0.0432,0.0688,-0.1910,-0.1454,-0.6160,0.0924
503765365,0.0021,-0.0062,-0.4786,0.0165,0.0955,-0.1291,0.0555,0.0699,-0.1940,-0.1447,-0.5995,0.1444
503770364,-0.0003,-0.0062,-0.5113,0.0263,0.0161,-0.1435,0.0679,0.0750,-0.1971,-0.1438,-0.6072,0.1751
503775365,-0.0027,-0.0058,-0.4749,0.1402,0.0839,-0.1399,0.0931,0.0436,-0.1997,-0.1423,-0.5231,0.3015
503780365,-0.0050,-0.0049,-0.4499,0.2184,0.2103,-0.1413,0.1111,0.0221,-0.2020,-0.1405,-0.4663,0.3671
503785365,-0.0072,-0.0037,-0.4035,0.2728,0.2412,-0.1320,0.1218,0.0010,-0.2038,-0.1384,-0.3535,0.4147
503790365,-0.0090,-0.0022,-0.3235,0.2984,0.1856,-0.1141,0.1238,-0.0168,-0.2050,-0.1363,-0.2381,0.4324
503795365,-0.0102,-0.0008,-0.2098,0.2954,0.1370,-0.0842,0.1124,-0.0335,-0.2053,-0.1342,-0.0765,0.4100
503800365,-0.0107,0.0006,-0.0742,0.2920,0.0946,-0.0478,0.0970,-0.0528,-0.2049,-0.1323,0.0875,0.3809
503805365,-0.0107,0.0020,0.0467,0.3057,0.0851,-0.0141,0.0842,-0.0734,-0.2038,-0.1306,0.2271,0.3436
503810364,-0.0100,0.0036,0.1442,0.3598,0.0622,0.0162,0.0842,-0.1027,-0.2020,-0.1288,0.3468,0.3599
503815364,-0.0089,0.0054,0.1897,0.4160,0.0912,0.0339,0.0901,-0.1276,-0.2000,-0.1269,0.4156,0.3702
503820365,-0.0078,0.0076,0.1894,0.4093,0.1275,0.0382,0.0912,-0.1343,-0.1978,-0.1252,0.4228,0.3408
503825365,-0.0068,0.0092,0.2175,0.3076,0.1889,0.0487,0.0647,-0.1206,-0.1956,-0.1242,0.4502,0.2053
503830365,-0.0054,0.0104,0.2801,0.2117,0.2787,0.0681,0.0327,-0.1115,-0.1931,-0.1238,0.4988,0.0728
503835365,-0.0037,0.0116,0.3473,0.2080,0.2729,0.0883,0.0219,-0.1207,-0.1905,-0.1237,0.5211,0.0180
503840365,-0.0017,0.0124,0.3567,0.1897,0.1556,0.0976,0.0159,-0.1195,-0.1880,-0.1239,0.5033,-0.0295
503845365,0.0001,0.0133,0.3427,0.1460,0.1569,0.0987,0.0067,-0.1114,-0.1856,-0.1244,0.4663,-0.0949
503850365,0.0017,0.0138,0.3039,0.0684,0.2238,0.0917,-0.0089,-0.0914,-0.1836,-0.1254,0.4034,-0.1965
503855364,0.0032,0.0137,0.2990,-0.0443,0.2824,0.0914,-0.0371,-0.0652,-0.1819,-0.1270,0.3508,-0.3271
503860365,0.0046,0.0129,0.2831,-0.1793,0.2482,0.0902,-0.0694,-0.0303,-0.1804,-0.1293,0.3017,-0.4689
503865365,0.0060,0.0111,0.2801,-0.3882,0.1489,0.0922,-0.1221,0.0242,-0.1791,-0.1327,0.2521,-0.6809
503870364,0.0075,0.0093,0.2731,-0.3830,0.2247,0.0911,-0.1268,0.0271,-0.1781,-0.1361,0.2012,-0.6634
503875365,0.0090,0.0073,0.2608,-0.3745,0.2390,0.0883,-0.1287,0.0312,-0.1774,-0.1392,0.1301,-0.6307
503880364,0.0102,0.0052,0.1976,-0.3934,0.1789,0.0750,-0.1308,0.0489,-0.1772,-0.1424,0.0417,-0.6329
503885365,0.0110,0.0032,0.1121,-0.3995,0.1663,0.0529,-0.1261,0.0668,-0.1776,-0.1455,-0.0760,-0.6186
503890365,0.0115,0.0010,0.0693,-0.4154,0.2500,0.0417,-0.1304,0.0791,-0.1783,-0.1485,-0.1324,-0.6001
503895364,0.0119,-0.0013,0.0269,-0.4224,0.2653,0.0294,-0.1301,0.0905,-0.1793,-0.1513,-0.1997,-0.5598
503900364,0.0118,-0.0035,-0.0525,-0.4059,0.2607,0.0072,-0.1195,0.1022,-0.1807,-0.1538,-0.2932,-0.5030
503905365,0.0114,-0.0052,-0.1231,-0.3167,0.2479,-0.0137,-0.0911,0.0953,-0.1826,-0.1556,-0.3741,-0.3693
503910365,0.0106,-0.0065,-0.1958,-0.2169,0.2302,-0.0354,-0.0587,0.0853,-0.1848,-0.1568,-0.4452,-0.2332
503915365,0.0087,-0.0069,-0.3934,-0.0458,0.2341,-0.0929,0.0117,0.0722,-0.1880,-0.1568,-0.6278,-0.0031
503920365,0.0067,-0.0071,-0.4514,-0.0110,0.2161,-0.1140,0.0328,0.0730,-0.1913,-0.1565,-0.6675,0.0690
503925365,0.0044,-0.0073,-0.4899,0.0101,0.1370,-0.1293,0.0496,0.0744,-0.1947,-0.1558,-0.6760,0.1356
503930365,0.0018,-0.0075,-0.5299,0.0162,0.0350,-0.1478,0.0625,0.0840,-0.1982,-0.1550,-0.7086,0.1538
503935365,-0.0010,-0.0075,-0.5467,0.0330,0.0353,-0.1591,0.0742,0.0836,-0.2016,-0.1540,-0.6802,0.2014
503940365,-0.0038,-0.0072,-0.5168,0.0834,0.1162,-0.1591,0.0859,0.0687,-0.2047,-0.1527,-0.6067,0.2626
503945365,-0.0062,-0.0066,-0.4493,0.1500,0.2363,-0.1481,0.0954,0.0436,-0.2071,-0.1510,-0.4929,0.3324
503950365,-0.0082,-0.0057,-0.3885,0.2111,0.3111,-0.1367,0.1044,0.0203,-0.2090,-0.1491,-0.3817,0.3849
503955365,-0.0101,-0.0046,-0.3519,0.2587,0.2177,-0.1276,0.1151,0.0042,-0.2105,-0.1470,-0.2822,0.4187
503960364,-0.0112,-0.0032,-0.1784,0.3057,0.2222,-0.0841,0.1082,-0.0326,-0.2109,-0.1447,-0.0832,0.4597
503965365,-0.0116,-0.0017,-0.0657,0.3033,0.2280,-0.0515,0.0933,-0.0505,-0.2104,-0.1426,0.0868,0.4203
503970365,-0.0115,-0.0003,0.0507,0.3176,0.1731,-0.0183,0.0845,-0.0728,-0.2093,-0.1405,0.2222,0.4174
503975364,-0.0108,0.0012,0.1668,0.3540,0.1028,0.0194,0.0767,-0.1000,-0.2074,-0.1385,0.3774,0.4068
503980365,-0.0097,0.0031,0.2379,0.4233,0.0814,0.0435,0.0846,-0.1313,-0.2051,-0.1363,0.4601,0.4438
503985364,-0.0086,0.0054,0.2541,0.4756,0.1043,0.0527,0.0957,-0.1524,-0.2027,-0.1340,0.4876,0.4513
503990365,-0.0072,0.0080,0.2538,0.4914,0.1425,0.0572,0.1026,-0.1653,-0.2003,-0.1318,0.4860,0.4363
503995365,-0.0057,0.0104,0.3042,0.4581,0.1853,0.0730,0.0906,-0.1707,-0.1977,-0.1301,0.5049,0.3531
504000365,-0.0041,0.0123,0.3238,0.3506,0.2271,0.0824,0.0644,-0.1555,-0.1952,-0.1290,0.5099,0.2117
504005365,-0.0022,0.0134,0.3852,0.1961,0.3939,0.1019,0.0158,-0.1329,-0.1924,-0.1290,0.5513,0.0001
504010364,-0.0001,0.0142,0.3958,0.1301,0.2903,0.1116,-0.0014,-0.1214,-0.1898,-0.1295,0.5361,-0.0922
504015365,0.0016,0.0144,0.3448,0.0119,0.2699,0.1009,-0.0252,-0.0861,-0.1876,-0.1308,0.4341,-0.2555
504020365,0.0031,0.0140,0.2755,-0.1005,0.2757,0.0850,-0.0458,-0.0498,-0.1860,-0.1327,0.3271,-0.3898
504025364,0.0045,0.0131,0.2630,-0.2092,0.2586,0.0823,-0.0736,-0.0186,-0.1847,-0.1353,0.2576,-0.5238
504030365,0.0057,0.0117,0.2398,-0.3048,0.2183,0.0790,-0.0981,0.0107,-0.1836,-0.1385,0.2056,-0.6270
504035364,0.0068,0.0096,0.2312,-0.3955,0.1303,0.0769,-0.1218,0.0400,-0.1829,-0.1420,0.1399,-0.7016
504040365,0.0079,0.0075,0.2114,-0.4514,0.1318,0.0723,-0.1383,0.0610,-0.1826,-0.1457,0.0757,-0.7441
504045365,0.0093,0.0053,0.2376,-0.4472,0.1691,0.0803,-0.1476,0.0609,-0.1823,-0.1493,0.0593,-0.7169
504050365,0.0106,0.0029,0.2236,-0.4328,0.2103,0.0791,-0.1510,0.0639,-0.1822,-0.1527,0.0223,-0.6858
504055365,0.0113,0.0005,0.0867,-0.4600,0.2406,0.0428,-0.1448,0.0928,-0.1829,-0.1561,-0.1429,-0.6732
504060365,0.0115,-0.0018,-0.0061,-0.4505,0.2797,0.0177,-0.1350,0.1065,-0.1841,-0.1592,-0.2476,-0.6186
504065365,0.0111,-0.0040,-0.1136,-0.4264,0.2882,-0.0135,-0.1171,0.1195,-0.1860,-0.1618,-0.3730,-0.5340
504070365,0.0101,-0.0059,-0.2300,-0.3195,0.2100,-0.0467,-0.0778,0.1165,-0.1884,-0.1638,-0.4886,-0.3888
504075365,0.0085,-0.0070,-0.3577,-0.1900,0.1682,-0.0852,-0.0272,0.1059,-0.1915,-0.1647,-0.6092,-0.1925
504080364,0.0064,-0.0074,-0.4349,-0.0431,0.2094,-0.1123,0.0203,0.0840,-0.1948,-0.1648,-0.6703,-0.0077
504085365,0.0041,-0.0074,-0.4856,0.0495,0.2384,-0.1326,0.0550,0.0685,-0.1983,-0.1641,-0.6946,0.1396
504090365,0.0015,-0.0071,-0.5525,0.0504,0.2112,-0.1584,0.0720,0.0783,-0.2020,-0.1632,-0.7461,0.1697
504095365,-0.0013,-0.0071,-0.6005,0.0385,0.0289,-0.1752,0.0843,0.0898,-0.2058,-0.1622,-0.7468,0.1974
504100365,-0.0041,-0.0072,-0.6008,0.0199,0.0494,-0.1833,0.0854,0.0961,-0.2093,-0.1612,-0.7117,0.2043
504105365,-0.0072,-0.0068,-0.5797,0.0785,0.1779,-0.1861,0.0996,0.0797,-0.2125,-0.1598,-0.6320,0.2754
504110365,-0.0100,-0.0063,-0.5525,0.1542,0.2949,-0.1873,0.1168,0.0593,-0.2153,-0.1581,-0.5566,0.3471
504115365,-0.0125,-0.0052,-0.4606,0.2450,0.2882,-0.1658,0.1292,0.0256,-0.2172,-0.1560,-0.3888,0.4258
504120365,-0.0145,-0.0039,-0.3760,0.2795,0.2454,-0.1479,0.1325,0.0060,-0.2185,-0.1537,-0.2693,0.4493
504125365,-0.0158,-0.0025,-0.2346,0.2926,0.2399,-0.1110,0.1209,-0.0191,-0.2189,-0.1515,-0.0713,0.4509
504130365,-0.0164,-0.0011,-0.0727,0.2984,0.2253,-0.0677,0.1046,-0.0455,-0.2183,-0.1493,0.1223,0.4438
504135365,-0.0162,0.0003,0.0483,0.3247,0.1972,-0.0309,0.0936,-0.0703,-0.2168,-0.1471,0.2928,0.4216
504140365,-0.0155,0.0020,0.1326,0.3937,0.1498,-0.0024,0.0997,-0.1030,-0.2148,-0.1448,0.4101,0.4650
504145364,-0.0147,0.0045,0.1631,0.5446,0.0640,0.0125,0.1322,-0.1471,-0.2124,-0.1420,0.4721,0.5612
504150365,-0.0140,0.0072,0.1698,0.5510,0.1068,0.0176,0.1365,-0.1583,-0.2099,-0.1394,0.4940,0.5306
504155364,-0.0130,0.0097,0.1915,0.4783,0.1486,0.0280,0.1191,-0.1527,-0.2073,-0.1373,0.5318,0.4127
504160364,-0.0119,0.0117,0.2285,0.3641,0.1902,0.0409,0.0892,-0.1375,-0.2045,-0.1360,0.5627,0.2573
504165365,-0.0107,0.0130,0.2324,0.2462,0.2549,0.0443,0.0591,-0.1131,-0.2017,-0.1356,0.5512,0.0727
504170364,-0.0093,0.0142,0.2715,0.2150,0.2766,0.0583,0.0455,-0.1144,-0.1988,-0.1356,0.5738,0.0013
504175365,-0.0078,0.0151,0.3140,0.2266,0.2012,0.0736,0.0414,-0.1228,-0.1959,-0.1358,0.5866,-0.0320
504180365,-0.0062,0.0161,0.3045,0.1704,0.1761,0.0761,0.0293,-0.1122,-0.1931,-0.1364,0.5613,-0.1130
504185364,-0.0048,0.0165,0.2627,0.0596,0.2760,0.0649,0.0070,-0.0825,-0.1908,-0.1376,0.4707,-0.2542
504190365,-0.0035,0.0156,0.2431,-0.2089,0.2968,0.0612,-0.0566,-0.0161,-0.1887,-0.1403,0.4148,-0.5367
504195364,-0.0025,0.0139,0.1973,-0.3677,0.2561,0.0487,-0.0923,0.0337,-0.1871,-0.1439,0.3128,-0.7097
504200365,-0.0016,0.0117,0.1836,-0.4756,0.2595,0.0458,-0.1231,0.0674,-0.1858,-0.1480,0.2650,-0.8219
504205365,-0.0005,0.0094,0.1952,-0.4749,0.3496,0.0487,-0.1332,0.0711,-0.1846,-0.1521,0.2413,-0.8152
504210365,0.0008,0.0070,0.2263,-0.4383,0.3414,0.0595,-0.1374,0.0648,-0.1834,-0.1559,0.2454,-0.7687
504215364,0.0019,0.0045,0.2340,-0.4438,0.2293,0.0628,-0.1444,0.0728,-0.1823,-0.1596,0.2019,-0.7479
504220364,0.0031,0.0022,0.2147,-0.4817,0.1712,0.0621,-0.1567,0.0881,-0.1815,-0.1634,0.1723,-0.7547
504225365,0.0041,-0.0003,0.1677,-0.5165,0.2393,0.0499,-0.1646,0.1056,-0.1810,-0.1671,0.0915,-0.7427
504230365,0.0048,-0.0030,0.1026,-0.5391,0.4067,0.0321,-0.1704,0.1227,-0.1810,-0.1708,0.0088,-0.7288
504235365,0.0052,-0.0060,0.0434,-0.5675,0.3313,0.0173,-0.1720,0.1420,-0.1813,-0.1742,-0.0705,-0.6768
504240365,0.0048,-0.0084,-0.1014,-0.4194,0.2571,-0.0215,-0.1220,0.1336,-0.1824,-0.1766,-0.2169,-0.4834
504245365,0.0043,-0.0099,-0.1359,-0.2526,0.2714,-0.0347,-0.0787,0.1030,-0.1838,-0.1779,-0.2734,-0.2622
504250365,0.0034,-0.0106,-0.1943,-0.1045,0.2662,-0.0528,-0.0349,0.0774,-0.1854,-0.1782,-0.3287,-0.0664
504255365,0.0023,-0.0110,-0.2544,-0.0214,0.2448,-0.0723,-0.0012,0.0641,-0.1874,-0.1777,-0.3858,0.0927
504260364,0.0010,-0.0109,-0.3073,-0.0052,0.1822,-0.0895,0.0157,0.0668,-0.1895,-0.1770,-0.4273,0.1514
504265365,-0.0005,-0.0109,-0.3326,-0.0082,0.1373,-0.0991,0.0243,0.0695,-0.1916,-0.1760,-0.4291,0.1961
504270365,-0.0022,-0.0112,-0.3500,-0.0165,0.1419,-0.1072,0.0274,0.0744,-0.1937,-0.1749,-0.4102,0.2158
504275365,-0.0040,-0.0114,-0.3622,0.0082,0.1663,-0.1157,0.0388,0.0704,-0.1957,-0.1735,-0.3987,0.2777
504280364,-0.0058,-0.0113,-0.3476,0.0739,0.2644,-0.1180,0.0539,0.0539,-0.1975,-0.1718,-0.3637,0.3505
504285365,-0.0074,-0.0102,-0.2972,0.2715,0.3157,-0.1074,0.0968,-0.0015,-0.1988,-0.1690,-0.2655,0.5536
504290365,-0.0089,-0.0087,-0.2844,0.3338,0.2717,-0.1067,0.1166,-0.0202,-0.1999,-0.1659,-0.2221,0.6187
504295365,-0.0101,-0.0069,-0.2153,0.3855,0.1905,-0.0882,0.1244,-0.0434,-0.2005,-0.1627,-0.1062,0.6425
504300365,-0.0108,-0.0048,-0.1072,0.4459,0.1721,-0.0604,0.1309,-0.0771,-0.2003,-0.1592,0.0247,0.6949
504305365,-0.0109,-0.0024,0.0156,0.5043,0.1550,-0.0252,0.1315,-0.1123,-0.1994,-0.1557,0.1836,0.7090
504310365,-0.0103,0.0002,0.1604,0.5348,0.1398,0.0168,0.1230,-0.1452,-0.1977,-0.1522,0.3444,0.6965
504315365,-0.0089,0.0029,0.3122,0.5599,0.1211,0.0641,0.1095,-0.1783,-0.1951,-0.1489,0.5194,0.6580
504320364,-0.0071,0.0058,0.3968,0.5898,0.1104,0.0945,0.1086,-0.2073,-0.1920,-0.1456,0.6164,0.6560
504325365,-0.0051,0.0088,0.4184,0.6109,0.1034,0.1082,0.1115,-0.2237,-0.1888,-0.1426,0.6445,0.6087
504330365,-0.0029,0.0118,0.4264,0.5736,0.0961,0.1184,0.1042,-0.2263,-0.1856,-0.1400,0.6436,0.5220
504335364,-0.0007,0.0144,0.4297,0.5055,0.2106,0.1234,0.0874,-0.2189,-0.1825,-0.1381,0.6150,0.3805
504340365,0.0015,0.0169,0.4499,0.4756,0.3068,0.1334,0.0784,-0.2235,-0.1795,-0.1366,0.6052,0.3004
504345365,0.0038,0.0188,0.4288,0.3509,0.2461,0.1321,0.0532,-0.1947,-0.1769,-0.1360,0.5255,0.1095
504350365,0.0058,0.0199,0.3833,0.1903,0.2442,0.1253,0.0209,-0.1555,-0.1746,-0.1365,0.4504,-0.0895
504355365,0.0074,0.0202,0.3024,0.0269,0.2650,0.1054,-0.0093,-0.1062,-0.1730,-0.1380,0.3178,-0.3006
504360365,0.0088,0.0197,0.2721,-0.1289,0.2787,0.0992,-0.0451,-0.0648,-0.1718,-0.1404,0.2483,-0.4782
504365365,0.0100,0.0184,0.2700,-0.2688,0.2403,0.0988,-0.0813,-0.0267,-0.1708,-0.1436,0.1886,-0.6356
504370365,0.0114,0.0167,0.3131,-0.3653,0.1721,0.1129,-0.1156,-0.0039,-0.1699,-0.1473,0.1907,-0.7441
504375365,0.0132,0.0151,0.3485,-0.3613,0.3200,0.1210,-0.1259,-0.0073,-0.1691,-0.1509,0.1568,-0.7251
504380365,0.0148,0.0132,0.2914,-0.3516,0.3404,0.1092,-0.1238,0.0016,-0.1688,-0.1544,0.0661,-0.7084
504385365,0.0160,0.0115,0.1823,-0.3503,0.2949,0.0811,-0.1136,0.0212,-0.1692,-0.1579,-0.0942,-0.6960
504390365,0.0166,0.0096,0.0880,-0.3537,0.2882,0.0567,-0.1078,0.0400,-0.1703,-0.1614,-0.2134,-0.6925
504395365,0.0171,0.0079,0.0956,-0.3793,0.3020,0.0568,-0.1168,0.0484,-0.1715,-0.1648,-0.2479,-0.6801
504400365,0.0173,0.0057,0.0376,-0.3879,0.2839,0.0400,-0.1150,0.0641,-0.1732,-0.1681,-0.3377,-0.6591
504405365,0.0173,0.0037,-0.0415,-0.3604,0.3035,0.0176,-0.1020,0.0728,-0.1754,-0.1711,-0.4325,-0.5987
504410365,0.0168,0.0021,-0.1350,-0.3024,0.2632,-0.0086,-0.0776,0.0761,-0.1780,-0.1736,-0.5304,-0.5028
